"BehaviorSpace results (NetLogo 5.3)"
"truel.nlogo"
"sequential"
"02/21/2016 18:03:28:108 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1","1","-1","1"
"[run number]","bullets","q","sequential?","diag?","[step]","payoff","player 0 != nobody"
"16974","1","0.5","true","false","2","4","true"
"16976","1","0.5","true","false","4","10","true"
"16975","1","0.5","true","false","6","16","true"
"16968","1","0.5","true","false","6","16","true"
"16958","1","0.5","true","false","1","1","false"
"16977","1","0.5","true","false","4","10","true"
"16979","1","0.5","true","false","1","1","false"
"16978","1","0.5","true","false","2","2","false"
"16981","1","0.5","true","false","2","4","true"
"16980","1","0.5","true","false","1","1","false"
"16983","1","0.5","true","false","2","4","true"
"16984","1","0.5","true","false","2","4","true"
"16985","1","0.5","true","false","2","4","true"
"16987","1","0.5","true","false","2","4","true"
"16988","1","0.5","true","false","2","4","true"
"16986","1","0.5","true","false","1","1","false"
"16989","1","0.5","true","false","2","4","true"
"16990","1","0.5","true","false","1","1","false"
"16991","1","0.5","true","false","2","4","true"
"16993","1","0.5","true","false","2","4","true"
"16995","1","0.5","true","false","1","1","false"
"16994","1","0.5","true","false","2","2","false"
"16996","1","0.5","true","false","1","1","false"
"16992","1","0.5","true","false","2","2","false"
"16997","1","0.5","true","false","2","4","true"
"16998","1","0.5","true","false","4","10","true"
"16999","1","0.5","true","false","2","4","true"
"17000","1","0.5","true","false","2","4","true"
"17003","1","0.5","true","false","1","1","false"
"17001","1","0.5","true","false","4","10","true"
"17002","1","0.5","true","false","1","1","false"
"17005","1","0.5","true","false","1","1","false"
"17004","1","0.5","true","false","3","7","true"
"17007","1","0.5","true","false","1","1","false"
"17008","1","0.5","true","false","1","1","false"
"16982","1","0.5","true","false","3","7","true"
"17009","1","0.5","true","false","2","4","true"
"17010","1","0.5","true","false","2","4","true"
"17006","1","0.5","true","false","4","10","true"
"17012","1","0.5","true","false","2","5","false"
"17013","1","0.5","true","false","2","4","true"
"17014","1","0.5","true","false","2","2","false"
"17015","1","0.5","true","false","1","1","false"
"17016","1","0.5","true","false","1","1","false"
"17018","1","0.5","true","false","1","1","false"
"17019","1","0.5","true","false","2","2","false"
"17017","1","0.5","true","false","2","2","false"
"17020","1","0.5","true","false","4","10","true"
"17022","1","0.5","true","false","1","1","false"
"17021","1","0.5","true","false","7","19","true"
"17025","1","0.5","true","false","1","1","false"
"17023","1","0.5","true","false","6","16","true"
"17024","1","0.5","true","false","2","4","true"
"17026","1","0.5","true","false","2","4","true"
"17027","1","0.5","true","false","2","2","false"
"17028","1","0.5","true","false","1","1","false"
"17030","1","0.5","true","false","2","5","false"
"17029","1","0.5","true","false","5","13","true"
"17032","1","0.5","true","false","2","4","true"
"17031","1","0.5","true","false","1","1","false"
"17033","1","0.5","true","false","2","4","true"
"17011","1","0.5","true","false","2","5","false"
"17036","1","0.5","true","false","2","4","true"
"17035","1","0.5","true","false","4","10","true"
"17034","1","0.5","true","false","2","4","true"
"17038","1","0.5","true","false","2","5","false"
"17039","1","0.5","true","false","1","1","false"
"17041","1","0.5","true","false","2","5","false"
"17040","1","0.5","true","false","2","4","true"
"17042","1","0.5","true","false","4","10","true"
"17043","1","0.5","true","false","1","1","false"
"17045","1","0.5","true","false","1","1","false"
"17046","1","0.5","true","false","2","2","false"
"17044","1","0.5","true","false","1","1","false"
"17047","1","0.5","true","false","4","10","true"
"17048","1","0.5","true","false","4","10","true"
"17050","1","0.5","true","false","1","1","false"
"17051","1","0.5","true","false","2","5","false"
"17049","1","0.5","true","false","3","7","true"
"17052","1","0.5","true","false","2","4","true"
"17053","1","0.5","true","false","3","7","true"
"17055","1","0.5","true","false","4","10","true"
"17056","1","0.5","true","false","2","4","true"
"17054","1","0.5","true","false","3","7","true"
"17037","1","0.5","true","false","2","2","false"
"17058","1","0.5","true","false","2","4","true"
"17057","1","0.5","true","false","5","13","true"
"17061","1","0.5","true","false","1","1","false"
"17059","1","0.5","true","false","2","5","false"
"17062","1","0.5","true","false","2","4","true"
"17063","1","0.5","true","false","1","1","false"
"17065","1","0.5","true","false","2","4","true"
"17066","1","0.5","true","false","2","2","false"
"17067","1","0.5","true","false","1","1","false"
"17064","1","0.5","true","false","4","10","true"
"17068","1","0.5","true","false","3","7","true"
"17069","1","0.5","true","false","3","7","true"
"17070","1","0.5","true","false","2","4","true"
"17072","1","0.5","true","false","1","1","false"
"17073","1","0.5","true","false","1","1","false"
"17071","1","0.5","true","false","2","2","false"
"17074","1","0.5","true","false","2","4","true"
"17075","1","0.5","true","false","2","2","false"
"17076","1","0.5","true","false","3","7","true"
"17078","1","0.5","true","false","3","7","true"
"17077","1","0.5","true","false","4","10","true"
"17081","1","0.5","true","false","1","1","false"
"17079","1","0.5","true","false","2","4","true"
"17060","1","0.5","true","false","2","2","false"
"17082","1","0.5","true","false","1","1","false"
"17083","1","0.5","true","false","3","7","true"
"17080","1","0.5","true","false","5","13","true"
"17085","1","0.5","true","false","2","4","true"
"17087","1","0.5","true","false","3","7","true"
"17086","1","0.5","true","false","6","16","true"
"17088","1","0.5","true","false","2","4","true"
"17090","1","0.5","true","false","1","1","false"
"17089","1","0.5","true","false","3","7","true"
"17091","1","0.5","true","false","2","5","false"
"17093","1","0.5","true","false","2","2","false"
"17092","1","0.5","true","false","5","13","true"
"17096","1","0.5","true","false","1","1","false"
"17095","1","0.5","true","false","2","4","true"
"17098","1","0.5","true","false","1","1","false"
"17097","1","0.5","true","false","3","7","true"
"17100","1","0.5","true","false","1","1","false"
"17099","1","0.5","true","false","2","4","true"
"17101","1","0.5","true","false","1","1","false"
"17102","1","0.5","true","false","1","1","false"
"17103","1","0.5","true","false","2","4","true"
"17104","1","0.5","true","false","2","4","true"
"17084","1","0.5","true","false","4","10","true"
"17105","1","0.5","true","false","4","10","true"
"17106","1","0.5","true","false","2","5","false"
"17108","1","0.5","true","false","2","4","true"
"17110","1","0.5","true","false","2","4","true"
"17111","1","0.5","true","false","3","7","true"
"17112","1","0.5","true","false","2","4","true"
"17107","1","0.5","true","false","1","1","false"
"17113","1","0.5","true","false","1","1","false"
"17115","1","0.5","true","false","2","2","false"
"17116","1","0.5","true","false","3","7","true"
"17117","1","0.5","true","false","1","1","false"
"17118","1","0.5","true","false","1","1","false"
"17119","1","0.5","true","false","1","1","false"
"17120","1","0.5","true","false","1","1","false"
"17114","1","0.5","true","false","2","2","false"
"17121","1","0.5","true","false","2","4","true"
"17122","1","0.5","true","false","2","4","true"
"17124","1","0.5","true","false","1","1","false"
"17125","1","0.5","true","false","2","4","true"
"17126","1","0.5","true","false","2","2","false"
"17127","1","0.5","true","false","1","1","false"
"17128","1","0.5","true","false","2","2","false"
"17129","1","0.5","true","false","2","2","false"
"17123","1","0.5","true","false","3","7","true"
"17130","1","0.5","true","false","5","13","true"
"17132","1","0.5","true","false","5","13","true"
"17133","1","0.5","true","false","2","4","true"
"17134","1","0.5","true","false","2","5","false"
"17135","1","0.5","true","false","1","1","false"
"17131","1","0.5","true","false","1","1","false"
"17136","1","0.5","true","false","2","4","true"
"17138","1","0.5","true","false","2","4","true"
"17139","1","0.5","true","false","2","5","false"
"17140","1","0.5","true","false","2","4","true"
"17141","1","0.5","true","false","2","5","false"
"17142","1","0.5","true","false","1","1","false"
"17137","1","0.5","true","false","1","1","false"
"17143","1","0.5","true","false","1","1","false"
"17145","1","0.5","true","false","1","1","false"
"17146","1","0.5","true","false","5","13","true"
"17147","1","0.5","true","false","1","1","false"
"17148","1","0.5","true","false","2","2","false"
"17149","1","0.5","true","false","3","7","true"
"17144","1","0.5","true","false","1","1","false"
"17150","1","0.5","true","false","5","13","true"
"17152","1","0.5","true","false","3","7","true"
"17153","1","0.5","true","false","3","7","true"
"17154","1","0.5","true","false","2","4","true"
"17155","1","0.5","true","false","2","5","false"
"17156","1","0.5","true","false","1","1","false"
"17151","1","0.5","true","false","2","4","true"
"17157","1","0.5","true","false","1","1","false"
"17159","1","0.5","true","false","2","4","true"
"17160","1","0.5","true","false","4","10","true"
"17161","1","0.5","true","false","2","4","true"
"17162","1","0.5","true","false","2","4","true"
"17163","1","0.5","true","false","2","2","false"
"17158","1","0.5","true","false","2","4","true"
"17164","1","0.5","true","false","2","4","true"
"17166","1","0.5","true","false","2","2","false"
"17167","1","0.5","true","false","2","4","true"
"17168","1","0.5","true","false","3","7","true"
"17169","1","0.5","true","false","6","16","true"
"17170","1","0.5","true","false","1","1","false"
"17171","1","0.5","true","false","2","4","true"
"17165","1","0.5","true","false","1","1","false"
"17173","1","0.5","true","false","1","1","false"
"17175","1","0.5","true","false","1","1","false"
"17172","1","0.5","true","false","8","22","true"
"17176","1","0.5","true","false","1","1","false"
"17177","1","0.5","true","false","2","4","true"
"17178","1","0.5","true","false","1","1","false"
"17180","1","0.5","true","false","3","2","false"
"17179","1","0.5","true","false","2","4","true"
"17181","1","0.5","true","false","1","1","false"
"17183","1","0.5","true","false","1","1","false"
"17182","1","0.5","true","false","3","7","true"
"17184","1","0.5","true","false","1","1","false"
"17185","1","0.5","true","false","2","2","false"
"17174","1","0.5","true","false","2","4","true"
"17186","1","0.5","true","false","2","2","false"
"17187","1","0.5","true","false","2","4","true"
"17189","1","0.5","true","false","5","13","true"
"17190","1","0.5","true","false","2","2","false"
"17191","1","0.5","true","false","2","4","true"
"17192","1","0.5","true","false","2","2","false"
"17193","1","0.5","true","false","2","4","true"
"17194","1","0.5","true","false","1","1","false"
"17196","1","0.5","true","false","1","1","false"
"17195","1","0.5","true","false","6","16","true"
"17198","1","0.5","true","false","2","4","true"
"17197","1","0.5","true","false","2","2","false"
"17199","1","0.5","true","false","1","1","false"
"17200","1","0.5","true","false","2","4","true"
"17188","1","0.5","true","false","3","7","true"
"17201","1","0.5","true","false","2","2","false"
"17202","1","0.5","true","false","2","4","true"
"17204","1","0.5","true","false","2","4","true"
"17205","1","0.5","true","false","2","4","true"
"17206","1","0.5","true","false","2","4","true"
"17207","1","0.5","true","false","2","4","true"
"17208","1","0.5","true","false","4","10","true"
"17209","1","0.5","true","false","2","5","false"
"17210","1","0.5","true","false","3","2","false"
"17211","1","0.5","true","false","1","1","false"
"17212","1","0.5","true","false","3","5","false"
"17213","1","0.5","true","false","3","2","false"
"17214","1","0.5","true","false","2","4","true"
"17215","1","0.5","true","false","2","2","false"
"17216","1","0.5","true","false","3","7","true"
"17217","1","0.5","true","false","1","1","false"
"17203","1","0.5","true","false","4","10","true"
"17219","1","0.5","true","false","2","4","true"
"17218","1","0.5","true","false","9","25","true"
"17221","1","0.5","true","false","2","5","false"
"17222","1","0.5","true","false","2","4","true"
"17224","1","0.5","true","false","1","1","false"
"17223","1","0.5","true","false","2","4","true"
"17225","1","0.5","true","false","3","7","true"
"17226","1","0.5","true","false","3","7","true"
"17227","1","0.5","true","false","2","2","false"
"17220","1","0.5","true","false","1","1","false"
"17229","1","0.5","true","false","1","1","false"
"17228","1","0.5","true","false","5","13","true"
"17230","1","0.5","true","false","2","5","false"
"17233","1","0.5","true","false","1","1","false"
"17234","1","0.5","true","false","5","13","true"
"17235","1","0.5","true","false","3","7","true"
"17236","1","0.5","true","false","1","1","false"
"17237","1","0.5","true","false","1","1","false"
"17238","1","0.5","true","false","2","4","true"
"17239","1","0.5","true","false","1","1","false"
"17240","1","0.5","true","false","1","1","false"
"17241","1","0.5","true","false","2","2","false"
